,accuracy,loss,top_5_accuracy,val_accuracy,val_loss,val_top_5_accuracy,learning_rate
0,0.31155556440353394,2.0195016860961914,0.811644434928894,0.46880000829696655,1.4745157957077026,0.921000063419342,0.0010000000474974513
1,0.4222888946533203,1.5911158323287964,0.8964889049530029,0.5304000377655029,1.2982189655303955,0.9440000653266907,0.0010000000474974513
2,0.4691333472728729,1.474265456199646,0.9160667061805725,0.5538000464439392,1.266312599182129,0.943600058555603,0.0010000000474974513
3,0.4959111213684082,1.416147232055664,0.9227777719497681,0.5814000368118286,1.1583889722824097,0.9556000232696533,0.0010000000474974513
4,0.5145111083984375,1.364078164100647,0.929288923740387,0.5964000225067139,1.150415301322937,0.9586000442504883,0.0010000000474974513
5,0.5329111218452454,1.3221220970153809,0.9352666735649109,0.6082000136375427,1.130231499671936,0.9604000449180603,0.0010000000474974513
6,0.5481777787208557,1.2779812812805176,0.9390444755554199,0.628000020980835,1.0604727268218994,0.9642000198364258,0.0010000000474974513
7,0.5586444735527039,1.2576910257339478,0.941622257232666,0.6342000365257263,1.0242938995361328,0.969200074672699,0.0010000000474974513
8,0.5698666572570801,1.2146236896514893,0.9462000131607056,0.6448000073432922,1.012842059135437,0.9700000286102295,0.0010000000474974513
9,0.5777333378791809,1.1994364261627197,0.9488444328308105,0.6512000560760498,1.0057213306427002,0.968000054359436,0.0010000000474974513
10,0.5919555425643921,1.1707574129104614,0.9524000287055969,0.6588000059127808,0.957131564617157,0.9734000563621521,0.0010000000474974513
11,0.6019999980926514,1.1352450847625732,0.9548222422599792,0.6658000349998474,0.9675948619842529,0.9718000292778015,0.0010000000474974513
12,0.6096000075340271,1.1156768798828125,0.9567555785179138,0.6650000214576721,0.9507464170455933,0.9706000685691833,0.0010000000474974513
13,0.6166444420814514,1.0957378149032593,0.958733320236206,0.6908000111579895,0.8959721922874451,0.9756000638008118,0.0010000000474974513
14,0.6255333423614502,1.0687445402145386,0.9605555534362793,0.6942000389099121,0.8768190145492554,0.9794000387191772,0.0010000000474974513
15,0.6315555572509766,1.0441579818725586,0.9621555805206299,0.704800009727478,0.8395662307739258,0.9794000387191772,0.0010000000474974513
16,0.6399111151695251,1.0211228132247925,0.9650000333786011,0.6974000334739685,0.8493631482124329,0.9778000712394714,0.0010000000474974513
17,0.6470000147819519,1.0014477968215942,0.965844452381134,0.7136000394821167,0.8406986594200134,0.9810000658035278,0.0010000000474974513
18,0.6540444493293762,0.9813275337219238,0.9678666591644287,0.711400032043457,0.8190785646438599,0.9828000664710999,0.0010000000474974513
19,0.662244439125061,0.9609275460243225,0.9695555567741394,0.7116000056266785,0.8143773078918457,0.9814000725746155,0.0010000000474974513
20,0.6663777828216553,0.9501807689666748,0.969355583190918,0.7288000583648682,0.7871024012565613,0.9830000400543213,0.0010000000474974513
21,0.6714000105857849,0.9359825849533081,0.971488893032074,0.7220000624656677,0.7860594391822815,0.9816000461578369,0.0010000000474974513
22,0.6769999861717224,0.9193726778030396,0.9727555513381958,0.7314000129699707,0.7635791301727295,0.9854000210762024,0.0010000000474974513
23,0.6828666925430298,0.9051567912101746,0.9725778102874756,0.7420000433921814,0.73810875415802,0.9830000400543213,0.0010000000474974513
24,0.6897333264350891,0.880056619644165,0.975600004196167,0.732200026512146,0.7630094289779663,0.9788000583648682,0.0010000000474974513
25,0.6968444585800171,0.8664049506187439,0.976288914680481,0.7484000325202942,0.7319307923316956,0.984000027179718,0.0010000000474974513
26,0.7002444267272949,0.8507040739059448,0.9766222238540649,0.7516000270843506,0.7117210030555725,0.9846000671386719,0.0010000000474974513
27,0.705311119556427,0.8392449021339417,0.9779555797576904,0.7474000453948975,0.7178643941879272,0.9832000732421875,0.0010000000474974513
28,0.7135778069496155,0.8162932991981506,0.9789555668830872,0.7618000507354736,0.7035903334617615,0.98580002784729,0.0010000000474974513
29,0.718844473361969,0.7959674596786499,0.9800888895988464,0.7622000575065613,0.6895909309387207,0.9866000413894653,0.0010000000474974513
30,0.7222222089767456,0.7877596616744995,0.9794666767120361,0.7628000378608704,0.6896921396255493,0.9882000684738159,0.0010000000474974513
31,0.725600004196167,0.776609480381012,0.9818444848060608,0.7768000364303589,0.6791229844093323,0.9864000678062439,0.0010000000474974513
32,0.7326444387435913,0.7643377780914307,0.9821110963821411,0.7780000567436218,0.6550540328025818,0.9878000617027283,0.0010000000474974513
33,0.7394000291824341,0.7498691082000732,0.9826222062110901,0.7760000228881836,0.6511791348457336,0.9872000217437744,0.0010000000474974513
34,0.7422666549682617,0.7320927977561951,0.983488917350769,0.7766000628471375,0.6340165734291077,0.9880000352859497,0.0010000000474974513
35,0.7432222366333008,0.7253730297088623,0.9845777750015259,0.7760000228881836,0.6408370137214661,0.9894000291824341,0.0010000000474974513
36,0.7501111030578613,0.7091093063354492,0.9848222136497498,0.7874000668525696,0.6207283735275269,0.9894000291824341,0.0010000000474974513
37,0.7577778100967407,0.6945431232452393,0.9851778149604797,0.7800000309944153,0.627256453037262,0.988800048828125,0.0010000000474974513
38,0.7602666616439819,0.680723249912262,0.9861555695533752,0.7892000079154968,0.6172628998756409,0.9902000427246094,0.0010000000474974513
39,0.762066662311554,0.6745916604995728,0.985622227191925,0.7932000160217285,0.6052181124687195,0.9898000359535217,0.0010000000474974513
40,0.7685999870300293,0.6617057919502258,0.9863777756690979,0.7892000079154968,0.6050924062728882,0.9910000562667847,0.0010000000474974513
41,0.7699778079986572,0.6555177569389343,0.9875110983848572,0.7890000343322754,0.6147118806838989,0.9896000623703003,0.0010000000474974513
42,0.7727555632591248,0.6487191319465637,0.9876444339752197,0.8010000586509705,0.5795726180076599,0.9904000759124756,0.0010000000474974513
43,0.7732222080230713,0.6372182369232178,0.9878222346305847,0.7874000668525696,0.6223419904708862,0.9876000285148621,0.0010000000474974513
44,0.7773111462593079,0.635779619216919,0.9881333708763123,0.8030000329017639,0.5768121480941772,0.9892000555992126,0.0010000000474974513
45,0.7803555727005005,0.6225771903991699,0.9888666868209839,0.8030000329017639,0.6108352541923523,0.9898000359535217,0.0010000000474974513
46,0.7839111089706421,0.6163063645362854,0.9888666868209839,0.7986000180244446,0.6067755222320557,0.9904000759124756,0.0010000000474974513
47,0.7879555821418762,0.6018975973129272,0.9903777837753296,0.8086000680923462,0.57542484998703,0.9886000752449036,0.0010000000474974513
48,0.7902222275733948,0.600692868232727,0.9892666935920715,0.7986000180244446,0.5965570211410522,0.9902000427246094,0.0010000000474974513
49,0.7931333184242249,0.588144063949585,0.9905555844306946,0.801800012588501,0.5822663307189941,0.9890000224113464,0.0010000000474974513
50,0.7933333516120911,0.5881929397583008,0.9896667003631592,0.8008000254631042,0.5812162160873413,0.9916000366210938,0.0010000000474974513
51,0.7951111197471619,0.58001708984375,0.9904444813728333,0.8056000471115112,0.5663402080535889,0.99180006980896,0.0010000000474974513
52,0.8015333414077759,0.5698195695877075,0.9908666610717773,0.8048000335693359,0.5681481957435608,0.99180006980896,0.0010000000474974513
53,0.8020222187042236,0.5651283264160156,0.9914222359657288,0.7996000647544861,0.5955438613891602,0.9892000555992126,0.0010000000474974513
54,0.8045333623886108,0.5574700832366943,0.9912444353103638,0.8112000226974487,0.5589573383331299,0.9908000230789185,0.0010000000474974513
55,0.8055999875068665,0.5561291575431824,0.9914000034332275,0.7992000579833984,0.6019045114517212,0.9880000352859497,0.0010000000474974513
56,0.8055111169815063,0.5540979504585266,0.9922444820404053,0.8040000200271606,0.5624163746833801,0.9914000630378723,0.0010000000474974513
57,0.8086666464805603,0.5408795475959778,0.9917333722114563,0.8100000619888306,0.5566725134849548,0.9914000630378723,0.0010000000474974513
58,0.8113111257553101,0.5362024307250977,0.9915778040885925,0.807200014591217,0.5716566443443298,0.9912000298500061,0.0010000000474974513
59,0.8141999840736389,0.5294512510299683,0.9919778108596802,0.8116000294685364,0.5647097229957581,0.9908000230789185,0.0010000000474974513
60,0.8166888952255249,0.5263796448707581,0.9920666813850403,0.8080000281333923,0.5851597785949707,0.9912000298500061,0.0010000000474974513
61,0.8174889087677002,0.5238931775093079,0.9926000237464905,0.8200000524520874,0.5570274591445923,0.992400050163269,0.0010000000474974513
62,0.819444477558136,0.5153610110282898,0.9927999973297119,0.8070000410079956,0.5950431227684021,0.9920000433921814,0.0010000000474974513
63,0.8361333608627319,0.46809670329093933,0.9940444827079773,0.8202000260353088,0.5446689128875732,0.9928000569343567,0.0005000000237487257
64,0.8422666788101196,0.44872021675109863,0.9953555464744568,0.815000057220459,0.5509294867515564,0.9922000765800476,0.0005000000237487257
65,0.8471555709838867,0.4364466071128845,0.9949555397033691,0.8230000138282776,0.5508406758308411,0.9932000637054443,0.0005000000237487257
66,0.8458444476127625,0.4393475353717804,0.994533360004425,0.8216000199317932,0.5442066788673401,0.9934000372886658,0.0005000000237487257
67,0.8509555459022522,0.42467740178108215,0.9955999851226807,0.8212000131607056,0.5472604036331177,0.9928000569343567,0.0005000000237487257
68,0.8517777919769287,0.422502338886261,0.9949111342430115,0.8222000598907471,0.5423254370689392,0.9916000366210938,0.0005000000237487257
69,0.852066695690155,0.42142730951309204,0.9956889152526855,0.8284000158309937,0.5371320247650146,0.9932000637054443,0.0005000000237487257
70,0.8538444638252258,0.4131883680820465,0.9956444501876831,0.8216000199317932,0.5490514636039734,0.9916000366210938,0.0005000000237487257
71,0.8563777804374695,0.40918517112731934,0.9958222508430481,0.8254000544548035,0.5387634634971619,0.9922000765800476,0.0005000000237487257
72,0.8579778075218201,0.4033113420009613,0.9964666962623596,0.8284000158309937,0.5309998393058777,0.99180006980896,0.0005000000237487257
73,0.8602444529533386,0.3970727026462555,0.9962666630744934,0.8274000287055969,0.5504682660102844,0.9916000366210938,0.0005000000237487257
74,0.8600444793701172,0.39373964071273804,0.9964444637298584,0.8264000415802002,0.5489721298217773,0.992400050163269,0.0005000000237487257
75,0.8619333505630493,0.3898046016693115,0.9968222379684448,0.8340000510215759,0.5322195887565613,0.99180006980896,0.0005000000237487257
76,0.8647555708885193,0.38659974932670593,0.9964666962623596,0.8294000625610352,0.5349167585372925,0.99180006980896,0.0005000000237487257
77,0.8632222414016724,0.38610026240348816,0.9965333342552185,0.8326000571250916,0.5252326726913452,0.9920000433921814,0.0005000000237487257
78,0.8650000095367432,0.37871745228767395,0.9966889023780823,0.8294000625610352,0.5530151724815369,0.9932000637054443,0.0005000000237487257
79,0.8640888929367065,0.3805325925350189,0.9972444772720337,0.8272000551223755,0.5594510436058044,0.9910000562667847,0.0005000000237487257
80,0.868755578994751,0.37019309401512146,0.9970666766166687,0.8268000483512878,0.5601741671562195,0.992400050163269,0.0005000000237487257
81,0.8674889206886292,0.3744809627532959,0.9970444440841675,0.8296000361442566,0.5568620562553406,0.9910000562667847,0.0005000000237487257
82,0.8686666488647461,0.37008875608444214,0.9967777729034424,0.8326000571250916,0.5283619165420532,0.992400050163269,0.0005000000237487257
83,0.878000020980835,0.34133076667785645,0.9974444508552551,0.834600031375885,0.5402715802192688,0.9914000630378723,0.0002500000118743628
84,0.8802000284194946,0.33739611506462097,0.997355580329895,0.8330000638961792,0.5504629015922546,0.9910000562667847,0.0002500000118743628
85,0.8830222487449646,0.3294674754142761,0.9977777600288391,0.8344000577926636,0.5551096200942993,0.9908000230789185,0.0002500000118743628
86,0.8837110996246338,0.33118167519569397,0.9974889159202576,0.8312000632286072,0.5499266386032104,0.9926000237464905,0.0002500000118743628
87,0.8844666481018066,0.33154910802841187,0.997355580329895,0.8312000632286072,0.5424046516418457,0.9916000366210938,0.0002500000118743628
88,0.8871777653694153,0.31565481424331665,0.9974889159202576,0.8330000638961792,0.5397691130638123,0.9930000305175781,0.0001250000059371814
89,0.8911555409431458,0.30498334765434265,0.9979777932167053,0.834600031375885,0.5365219712257385,0.9922000765800476,0.0001250000059371814
90,0.891688883304596,0.30556049942970276,0.9981555938720703,0.832800030708313,0.5502020120620728,0.99180006980896,0.0001250000059371814
91,0.8902888894081116,0.3124832212924957,0.9981111288070679,0.83760005235672,0.5435606837272644,0.9914000630378723,0.0001250000059371814
92,0.8933111429214478,0.300507128238678,0.9981777667999268,0.835800051689148,0.5576217174530029,0.9922000765800476,0.0001250000059371814
